assembly_accession	access_url
GCA_006408585.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Antidorcas_marsupialis__springbok__HLantMar1__GCA_006408585.1/query_annotation.gff.gz
GCA_006408635.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Nanger_granti__Grants_gazelle__HLnanGra1__GCA_006408635.1/query_annotation.gff.gz
GCA_006408675.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Madoqua_kirkii__Kirks_dik-dik__HLmadKir1__GCA_006408675.1/query_annotation.gff.gz
GCA_006408695.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Aepyceros_melampus__impala__HLaepMel1__GCA_006408695.1/query_annotation.gff.gz
GCA_006408735.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Sylvicapra_grimmia__bush_duiker__HLsylGri1__GCA_006408735.1/query_annotation.gff.gz
GCA_006408755.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Eudorcas_thomsonii__Thomsons_gazelle__HLeudTho1__GCA_006408755.1/query_annotation.gff.gz
GCA_006410495.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Tragelaphus_scriptus__bushbuck__HLtraScr1__GCA_006410495.1/query_annotation.gff.gz
GCA_006410515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Procapra_przewalskii__Przewalskis_gazelle__HLproPrz1__GCA_006410515.1/query_annotation.gff.gz
GCA_006410555.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Capra_ibex__Alpine_ibex__HLcapIbe1__GCA_006410555.1/query_annotation.gff.gz
GCA_006410615.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Neotragus_moschatus__suni__HLneoMos1__GCA_006410615.1/query_annotation.gff.gz
GCA_006410635.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cephalophus_harveyi__Harveys_duiker__HLcepHar1__GCA_006410635.1/query_annotation.gff.gz
GCA_006410655.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Kobus_ellipsiprymnus__waterbuck__HLkobEll1__GCA_006410655.1/query_annotation.gff.gz
GCA_006410675.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Oreotragus_oreotragus__klipspringer__HLoreOre1__GCA_006410675.1/query_annotation.gff.gz
GCA_006410695.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Philantomba_maxwellii__Maxwells_duiker__HLphiMax1__GCA_006410695.1/query_annotation.gff.gz
GCA_006410715.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Enhydra_lutris_nereis__sea_otter__enhLutNer1__GCA_006410715.1/query_annotation.gff.gz
GCA_006410735.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Raphicerus_campestris__steenbok__HLrapCam1__GCA_006410735.1/query_annotation.gff.gz
GCA_006410775.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Tragelaphus_imberbis__lesser_kudu__HLtraImb1__GCA_006410775.1/query_annotation.gff.gz
GCA_006410795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Tragelaphus_strepsiceros__greater_kudu__HLtraStr1__GCA_006410795.1/query_annotation.gff.gz
GCA_006410875.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Neotragus_pygmaeus__royal_antelope__HLneoPyg1__GCA_006410875.1/query_annotation.gff.gz
GCA_006410935.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Redunca_redunca__Bohar_reedbuck__HLredRed1__GCA_006410935.1/query_annotation.gff.gz
GCA_006459105.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Hydropotes_inermis__Chinese_water_deer__HLhydIne1__GCA_006459105.1/query_annotation.gff.gz
GCA_006461725.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Moschus_chrysogaster__alpine_musk_deer__HLmosChr1__GCA_006461725.1/query_annotation.gff.gz
GCA_006542625.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Nomascus_leucogenys__northern_white-cheeked_gibbon__HLnomLeu4__GCA_006542625.1/query_annotation.gff.gz
GCA_007455595.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Alexandromys_oeconomus__root_vole__HLmicOec1__GCA_007455595.1/query_annotation.gff.gz
GCA_007455615.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Microtus_arvalis__Common_vole__HLmicArv1__GCA_007455615.1/query_annotation.gff.gz
GCA_007474595.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Lynx_canadensis__Canada_lynx__HLlynCan1__GCA_007474595.1/query_annotation.gff.gz
GCA_007565055.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rhinopithecus_roxellana__golden_snub-nosed_monkey__HLrhiRox2__GCA_007565055.1/query_annotation.gff.gz
GCA_007570765.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Alces_alces__Eurasian_elk__HLalcAlc1__GCA_007570765.1/query_annotation.gff.gz
GCA_007570785.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Antilocapra_americana__pronghorn__HLantAme1__GCA_007570785.1/query_annotation.gff.gz
GCA_007646595.3	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Bos_mutus__wild_yak__HLbosMut2__GCA_007646595.3/query_annotation.gff.gz
GCA_007760645.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Sousa_chinensis__Indo-pacific_humpbacked_dolphin__HLsouChi1__GCA_007760645.1/query_annotation.gff.gz
GCA_007827085.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Peromyscus_californicus_insignis__California_mouse__HLperCal2__GCA_007827085.2/query_annotation.gff.gz
GCA_007844835.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Bos_frontalis__gayal__HLbosFro1__GCA_007844835.1/query_annotation.gff.gz
GCA_007922755.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pedetes_capensis__springhare__HLpedCap1__GCA_007922755.1/query_annotation.gff.gz
GCA_007922795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Nycticeius_humeralis__evening_bat__HLnycHum2__GCA_007922795.1/query_annotation.gff.gz
GCA_007922815.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Macrotus_californicus__California_big-eared_bat__HLmacCal1__GCA_007922815.1/query_annotation.gff.gz
GCA_008086735.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cheirogaleus_medius__Lesser_dwarf_lemur__HLcheMed1__GCA_008086735.1/query_annotation.gff.gz
GCA_008632895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mastomys_coucha__southern_multimammate_mouse__HLmasCou1__GCA_008632895.1/query_annotation.gff.gz
GCA_008692025.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Phocoena_sinus__vaquita__HLphoSin1__GCA_008692025.1/query_annotation.gff.gz
GCA_008728515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Papio_anubis__olive_baboon__HLpapAnu5__GCA_008728515.1/query_annotation.gff.gz
GCA_008728515.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Papio_anubis__olive_baboon__HLpapAnu6__GCA_008728515.2/query_annotation.gff.gz
GCA_008750895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mirza_zaza__Northern_giant_mouse_lemur__HLmirZaz1__GCA_008750895.1/query_annotation.gff.gz
GCA_008750915.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Microcebus_sp._3_GT-2019__unclassified_mouse_lemur__HLmicSpe31__GCA_008750915.1/query_annotation.gff.gz
GCA_008750935.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Microcebus_tavaratra__Northern_rufous_mouse_lemur__HLmicTav1__GCA_008750935.1/query_annotation.gff.gz
GCA_008750955.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Microcebus_lehilahytsara__Mittermeiers_mouse_lemur__HLmicMit1__GCA_008750955.1/query_annotation.gff.gz
GCA_008750975.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Microcebus_ravelobensis__Golden_brown_mouse_lemur__HLmicRav1__GCA_008750975.1/query_annotation.gff.gz
GCA_008750995.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Microcebus_griseorufus__Reddish-gray_mouse_lemur__HLmicGri1__GCA_008750995.1/query_annotation.gff.gz
GCA_008782695.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Muntiacus_muntjak__muntjak__HLmunMun1__GCA_008782695.1/query_annotation.gff.gz
GCA_008787405.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Muntiacus_reevesi__Reeves_muntjac__HLmunRee1__GCA_008787405.1/query_annotation.gff.gz
GCA_009660055.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Ursus_thibetanus_thibetanus__Asiatic_black_bear__HLursThi1__GCA_009660055.1/query_annotation.gff.gz
GCA_009758055.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Oreamnos_americanus__mountain_goat__HLoreAme1__GCA_009758055.1/query_annotation.gff.gz
GCA_009760805.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Lepus_timidus__Mountain_hare__HLlepTim1__GCA_009760805.1/query_annotation.gff.gz
GCA_009761245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Sapajus_apella__Tufted_capuchin__HLsapApe1__GCA_009761245.1/query_annotation.gff.gz
GCA_009762305.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Zalophus_californianus__California_sea_lion__HLzalCal1__GCA_009762305.1/query_annotation.gff.gz
GCA_009764315.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Trachypithecus_francoisi__Francoiss_langur__HLtraFra1__GCA_009764315.1/query_annotation.gff.gz
GCA_009793145.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cynopterus_brachyotis__lesser_short-nosed_fruit_bat__HLcynBra1__GCA_009793145.1/query_annotation.gff.gz
GCA_009823505.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rhizomys_pruinosus__hoary_bamboo_rat__HLrhiPru1__GCA_009823505.1/query_annotation.gff.gz
GCA_009828535.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Hylobates_moloch__silvery_gibbon__HLhylMol2__GCA_009828535.2/query_annotation.gff.gz
GCA_009829155.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mustela_erminea__ermine__HLmusErm1__GCA_009829155.1/query_annotation.gff.gz
GCA_009834535.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Camelus_ferus__Wild_Bactrian_camel__HLcamFer3__GCA_009834535.1/query_annotation.gff.gz
GCA_010015895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Lontra_canadensis__Northern_American_river_otter__HLlonCan1__GCA_010015895.1/query_annotation.gff.gz
GCA_010120015.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rhombomys_opimus__great_gerbil__HLrhoOpi1__GCA_010120015.1/query_annotation.gff.gz
GCA_010411085.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cervus_hanglu_yarkandensis__Yarkand_deer__HLcerHanYar1__GCA_010411085.1/query_annotation.gff.gz
GCA_011064425.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rattus_rattus__black_rat__HLratRat7__GCA_011064425.1/query_annotation.gff.gz
GCA_011100635.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Trichosurus_vulpecula__common_brushtail__HLtriVul1__GCA_011100635.1/query_annotation.gff.gz
GCA_011100685.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Canis_lupus_familiaris__dog__canFam4__GCA_011100685.1/query_annotation.gff.gz
GCA_011316645.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cynomys_gunnisoni__Gunnisons_prairie_dog__HLcynGun1__GCA_011316645.1/query_annotation.gff.gz
GCA_011751065.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Lasiurus_cinereus__hoary_bat__HLaeoCin1__GCA_011751065.1/query_annotation.gff.gz
GCA_011754075.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pontoporia_blainvillei__franciscana__HLponBla1__GCA_011754075.1/query_annotation.gff.gz
GCA_011762505.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Arvicanthis_niloticus__African_grass_rat__HLarvNil1__GCA_011762505.1/query_annotation.gff.gz
GCA_011764305.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mustela_putorius_furo__domestic_ferret__HLmusFur2__GCA_011764305.1/query_annotation.gff.gz
GCA_011800145.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mirounga_leonina__Southern_elephant_seal__HLmirLeo1__GCA_011800145.1/query_annotation.gff.gz
GCA_012274545.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Fukomys_damarensis__Damara_mole-rat__HLfukDam2__GCA_012274545.1/query_annotation.gff.gz
GCA_012393455.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Halichoerus_grypus__gray_seal__HLhalGry1__GCA_012393455.1/query_annotation.gff.gz
GCA_012583365.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Martes_zibellina__sable__HLmarZib1__GCA_012583365.1/query_annotation.gff.gz
GCA_012922965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Capreolus_pygargus__Eastern_roe_deer__HLcapPyg1__GCA_012922965.1/query_annotation.gff.gz
GCA_013239585.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Lama_glama_chaku__llama__HLlamGlaCha1__GCA_013239585.1/query_annotation.gff.gz
GCA_013239625.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Lama_guanicoe_cacsilensis__guanaco__HLlamGuaCac1__GCA_013239625.1/query_annotation.gff.gz
GCA_013265495.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Vicugna_vicugna_mensalis__vicugna__HLvicVicMen1__GCA_013265495.1/query_annotation.gff.gz
GCA_013371645.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Oryctolagus_cuniculus_cuniculus__rabbit__HLoryCunCun4__GCA_013371645.1/query_annotation.gff.gz
GCA_013391785.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Hydrodamalis_gigas__Stellers_sea_cow__HLhydGig1__GCA_013391785.1/query_annotation.gff.gz
GCA_013496395.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Giraffa_tippelskirchi__Masai_giraffe__HLgirTip2__GCA_013496395.1/query_annotation.gff.gz
GCA_014049915.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Phyllostomus_discolor__pale_spear-nosed_bat__HLphyDis3__GCA_014049915.1/query_annotation.gff.gz
GCA_014108235.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Myotis_myotis__greater_mouse-eared_bat__HLmyoMyo6__GCA_014108235.1/query_annotation.gff.gz
GCA_014108245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pipistrellus_kuhlii__Kuhls_pipistrelle__HLpipKuh2__GCA_014108245.1/query_annotation.gff.gz
GCA_014108255.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rhinolophus_ferrumequinum__greater_horseshoe_bat__HLrhiFer5__GCA_014108255.1/query_annotation.gff.gz
GCA_014108415.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Molossus_molossus__Pallass_mastiff_bat__HLmolMol2__GCA_014108415.1/query_annotation.gff.gz
GCA_014176215.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rousettus_aegyptiacus__Egyptian_rousette__HLrouAeg4__GCA_014176215.1/query_annotation.gff.gz
GCA_014182915.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Bos_gaurus__gaur__HLbosGau1__GCA_014182915.1/query_annotation.gff.gz
GCA_014189135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Dicerorhinus_sumatrensis_harrissoni__Sumatran_rhinoceros__HLdicSumHar2__GCA_014189135.1/query_annotation.gff.gz
GCA_014363405.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pteropus_pselaphon__Bonin_flying_fox__HLptePse1__GCA_014363405.1/query_annotation.gff.gz
GCA_014523465.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Ovis_orientalis__Asiatic_mouflon__HLoviOri1__GCA_014523465.1/query_annotation.gff.gz
GCA_014726795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Odocoileus_virginianus__white-tailed_deer__HLodoVir3__GCA_014726795.1/query_annotation.gff.gz
GCA_014824575.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Sturnira_hondurensis__Honduras_yellow-shouldered_bat__HLstuHon1__GCA_014824575.1/query_annotation.gff.gz
GCA_014825515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Artibeus_jamaicensis__Jamaican_fruit-eating_bat__HLartJam2__GCA_014825515.1/query_annotation.gff.gz
GCA_014849445.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cercopithecus_mona__Mona_monkey__HLcerMon1__GCA_014849445.1/query_annotation.gff.gz
GCA_014885135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Alexandromys_fortis__reed_vole__HLmicFor1__GCA_014885135.1/query_annotation.gff.gz
GCA_014898055.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Talpa_occidentalis__Iberian_mole__HLtalOcc1__GCA_014898055.1/query_annotation.gff.gz
GCA_014898765.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Herpailurus_yagouaroundi__jaguarundi__HLpumYag1__GCA_014898765.1/query_annotation.gff.gz
GCA_014898785.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rangifer_tarandus_granti__reindeer__HLranTarGra2__GCA_014898785.1/query_annotation.gff.gz
GCA_014926565.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Kobus_leche_leche__lechwe__HLkobLecLec1__GCA_014926565.1/query_annotation.gff.gz
GCA_015147995.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Dugong_dugon__dugong__HLdugDug1__GCA_015147995.1/query_annotation.gff.gz
GCA_015472975.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rousettus_leschenaultii__Leschenaults_rousette__HLrouLes1__GCA_015472975.1/query_annotation.gff.gz
GCA_016077325.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Equus_asinus__ass__HLequAsi3__GCA_016077325.1/query_annotation.gff.gz
GCA_016432865.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Antechinus_flavipes__yellow-footed_antechinus__HLantFla1__GCA_016432865.1/query_annotation.gff.gz
GCA_016433095.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Hippotragus_equinus__roan_antelope__HLhipEqu1__GCA_016433095.1/query_annotation.gff.gz
GCA_016696395.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Antechinus_stuartii__brown_antechinus__HLantStu1__GCA_016696395.1/query_annotation.gff.gz
GCA_016801275.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Hystrix_brachyura__Malayan_porcupine__HLhysBra1__GCA_016801275.1/query_annotation.gff.gz
GCA_016801355.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Caracal_caracal__caracal__HLcarCaa1__GCA_016801355.1/query_annotation.gff.gz
GCA_016906955.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Phacochoerus_africanus__Common_warthog__HLphaAfr1__GCA_016906955.1/query_annotation.gff.gz
GCA_017311185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Proteles_cristata_cristata__aardwolf__HLproCriCri1__GCA_017311185.1/query_annotation.gff.gz
GCA_017311385.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Platanista_gangetica__Ganges_River_dolphin__HLplaGan1__GCA_017311385.1/query_annotation.gff.gz
GCA_017591445.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Giraffa_camelopardalis_rothschildi__giraffe__HLgirCamRot3__GCA_017591445.1/query_annotation.gff.gz
GCA_018282235.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Giraffa_camelopardalis_antiquorum__Kordofan_giraffe__HLgirCamAnt3__GCA_018282235.1/query_annotation.gff.gz
GCA_018403415.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Prionailurus_iriomotensis__Iriomote_cat__HLpriIri1__GCA_018403415.1/query_annotation.gff.gz
GCA_019141155.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Mustela_nivalis__least_weasel__HLmusNiv1__GCA_019141155.1/query_annotation.gff.gz
GCA_019455555.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Galemys_pyrenaicus__Pyrenean_desman__HLgalPyr1__GCA_019455555.1/query_annotation.gff.gz
GCA_019593525.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Addax_nasomaculatus__Addax__HLaddNas1__GCA_019593525.1/query_annotation.gff.gz
GCA_019843815.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Montemys_delectorum__delectable_soft-furred_mouse__HLpraDel1__GCA_019843815.1/query_annotation.gff.gz
GCA_019843965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rhynchomys_soricoides__Mount_Data_shrew_rat__HLrhySor1__GCA_019843965.1/query_annotation.gff.gz
GCA_019844195.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Rhabdomys_dilectus__mesic_four-striped_grass_rat__HLrhaDil1__GCA_019844195.1/query_annotation.gff.gz
GCA_020004445.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Sciurus_carolinensis__gray_squirrel__HLneoCar1__GCA_020004445.1/query_annotation.gff.gz
GCA_020226025.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Muntiacus_gongshanensis__Gongshanensis_muntjac__HLmunGon1__GCA_020226025.1/query_annotation.gff.gz
GCA_020226045.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Muntiacus_reevesi__Reeves_muntjac__HLmunRee2__GCA_020226045.1/query_annotation.gff.gz
GCA_020276665.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Muntiacus_crinifrons__black_muntjac__HLmunCri2__GCA_020276665.1/query_annotation.gff.gz
GCA_020311275.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Eira_barbara__Tayra__HLeirBar1__GCA_020311275.1/query_annotation.gff.gz
GCA_020387435.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Microtus_richardsoni_arvicoloides__water_vole__HLmicRicArv1__GCA_020387435.1/query_annotation.gff.gz
GCA_020662805.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Glaucomys_volans__southern_flying_squirrel__HLglaVol1__GCA_020662805.1/query_annotation.gff.gz
GCA_020740685.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Jaculus_jaculus__lesser_Egyptian_jerboa__HLjacJac2__GCA_020740685.1/query_annotation.gff.gz
GCA_020740815.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Sciurus_niger__fox_squirrel__HLsciNig1__GCA_020740815.1/query_annotation.gff.gz
GCA_020826845.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Diceros_bicornis_minor__black_rhinoceros__HLdicBicMin2__GCA_020826845.1/query_annotation.gff.gz
GCA_020854095.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Dasyurus_viverrinus__eastern_quoll__HLdasViv1__GCA_020854095.1/query_annotation.gff.gz
GCA_021188215.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Macaca_arctoides__stump-tailed_macaque__HLmacArc1__GCA_021188215.1/query_annotation.gff.gz
GCA_021218885.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Marmota_monax__woodchuck__HLmarMon3__GCA_021218885.1/query_annotation.gff.gz
GCA_021234165.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Pteronotus_mesoamericanus__Mesoamerican_mustached_bat__HLpteMes1__GCA_021234165.1/query_annotation.gff.gz
GCA_021234435.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Artibeus_jamaicensis__Jamaican_fruit-eating_bat__HLartJam3__GCA_021234435.1/query_annotation.gff.gz
GCA_021442165.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Ceratotherium_simum_cottoni__northern_white_rhinoceros__HLcerSimCot2__GCA_021442165.1/query_annotation.gff.gz
GCA_021461705.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Cryptotis_parvus__least_shrew__HLcryPar1__GCA_021461705.1/query_annotation.gff.gz
GCA_021464545.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Hipposideros_pendleburyi__Pendleburys_leaf-nosed_bat__HLhipPen1__GCA_021464545.1/query_annotation.gff.gz
GCA_021498455.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Mammalia/Colobus_guereza__mantled_guereza__HLcolGue1__GCA_021498455.1/query_annotation.gff.gz
